id,gold_relation,suggested_relation,head_type,head_text,tail_type,tail_text,source_url,sentence,marked_text,memo
51a0f6f2feaab01e,,NO_RELATION,Notice,가천대학교 국제교류처,Email,gstep.gu@gmail.com,https://oia.gachon.ac.kr/international/a/m/gStepApply.do,Youku,[E1] 가천대학교 국제교류처 [/E1] Youku [E2] gstep.gu@gmail.com [/E2],
cda11222ca326f57,,NO_RELATION,Event,교과과정 안내,Email,montyhan@gachon.ac.kr,https://oia.gachon.ac.kr/international/a/m/klecInfo.do,"교과과정 안내 교과과정 목록 <th scope=""col"">초급</th> <th scope=""col"">중급</th> <th scope=""col"">고급</th> <th scope=""col"">최고급</th> <td class=""ta_c""> 1 - 2 과정 (TOPIK 1, 2급 수준) </td> <td class=""ta_c"">...","[E1] 교과과정 안내 [/E1] 교과과정 목록 <th scope=""col"">초급</th> <th scope=""col"">중급</th> <th scope=""col"">고급</th> <th scope=""col"">최고급</th> <td class=""ta_c""> 1 - 2 과정 (TOPIK 1, 2급 수준) </td> <td cl...",
a8abb826f87e24bf,,NO_RELATION,Page,보험,Event,보험 보상 절차,https://oia.gachon.ac.kr/international/a/m/guideInsurance.do,bilibili,[E1] 보험 [/E1] bilibili [E2] 보험 보상 절차 [/E2],
f755a5b7ec729551,,NO_RELATION,Visa,통장 만들 때 필요한 서류,Department,국제교류처,https://oia.gachon.ac.kr/international/a/m/guideNewStudent.do,통장 만들 때 필요한 서류 <li>신분증 (여권 또는 외국인등록증)</li> <li>도장 또는 사인</li> <li>재학증명서</li>,[E1] 통장 만들 때 필요한 서류 [/E1] <li>신분증 (여권 또는 외국인등록증)</li> <li>도장 또는 사인</li> <li>재학증명서</li> [E2] 국제교류처 [/E2],
fee4c63cded5da96,,NO_RELATION,Event,"※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건",ExternalResource,Facebook,https://oia.gachon.ac.kr/international/a/m/guideFacilities.do,"※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건물이름</th> <th scope=""col"">학과</th> <th scope=""col"">위치</th> <th scope=""col"">내선번호</th> 1 가천관 Gachon Hall...","[E1] ※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건 [/E1]물이름</th> <th scope=""col"">학과</th> <th scope=""col"">위치</th> <th scope=""col"">내선번호</th> 1 가천관 ...",
e8aa26a46b6f9c3c,,NO_RELATION,Visa,회원가입 유의사항,Department,OIS센터,https://oia.gachon.ac.kr/international/a/m/guideNewStudent.do,"...ng>가천대학교 홈페이지 접속</strong></li> <li><strong>상단 회원가입 버튼 클릭</strong></li> <li><strong> 회원타입:학생, 인증방법 : 신입생 또는 외국인 선택 </strong></li> <li><strong>아이디, 비밀번호 입력 후 로그인</strong></li> </ul> 회원가입 유의사항 <span>1.</span>가입한 아이디와 비밀번호를 꼭 기억하고 적어 놓으세요! 다시 찾는 과정이 어렵습니다. <span>2.</s","...ng>가천대학교 홈페이지 접속</strong></li> <li><strong>상단 회원가입 버튼 클릭</strong></li> <li><strong> 회원타입:학생, 인증방법 : 신입생 또는 외국인 선택 </strong></li> <li><strong>아이디, 비밀번호 입력 후 로그인</strong></li> </ul> [E1] 회원가입 유의사항 [/E1] <span>1.</span>가입한 아이디와 비밀번호를 꼭 기억하고 적어 놓으세요! 다시 찾는 과정이 어렵습니다. <span>2.</s [E2] OIS센터 [/E2]",
322aface6683120c,,NO_RELATION,Event,2026학년도 1학기 한국어능력 졸업인증 대체시험,Document,응시료가 납부되지 않은 모든 신청서,https://oia.gachon.ac.kr/clientMain/a/t/internationalMain.do,공지사항 08 2026 . 05 2026학년도 1학기 한국어능력 졸업인증 대체시험 (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에 차질이 없도록 대비 바랍니다.대체시험을...,공지사항 08 2026 . 05 [E1] 2026학년도 1학기 한국어능력 졸업인증 대체시험 [/E1] (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에 차질이 없도록 대비...,
2a8f1df1c7ad5a13,,NO_RELATION,Notice,가천대학교 국제교류처,Visa,등록금 안내,https://oia.gachon.ac.kr/international/a/m/krCenterScholarship.do,https://www.gachon.ac.kr,[E1] 가천대학교 국제교류처 [/E1] https://www.gachon.ac.kr [E2] 등록금 안내 [/E2],
452212ac061f8850,,NO_RELATION,Page,외국인학생,ExternalResource,Facebook,https://oia.gachon.ac.kr/clientMain/a/t/internationalMain.do,rachel39@gachon.ac.kr,[E1] 외국인학생 [/E1] rachel39@gachon.ac.kr [E2] Facebook [/E2],
06250889ec688a9a,,NO_RELATION,Page,보험,Event,보험 보상 절차,https://oia.gachon.ac.kr/international/a/m/guideInsurance.do,https://www.gachon.ac.kr,[E1] 보험 [/E1] https://www.gachon.ac.kr [E2] 보험 보상 절차 [/E2],
6d6be89a6484ebab,,NO_RELATION,Scholarship,장학안내,Fee,"1,300,000원",https://oia.gachon.ac.kr/international/a/m/krCenterScholarship.do,"장학안내 어학연수 비자 <th scope=""col"">장학금 종류</th> <th scope=""col"">조건</th> <th scope=""col"">혜택</th> <th scope=""col"">비고</th> 재학생 지원 장학금 본교 학부생 매 학기 수강료 50% 감면 / 전형료(7만원) 면제 대학원 재학생 매 학기 수강료 50...","[E1] 장학안내 [/E1] 어학연수 비자 <th scope=""col"">장학금 종류</th> <th scope=""col"">조건</th> <th scope=""col"">혜택</th> <th scope=""col"">비고</th> 재학생 지원 장학금 본교 학부생 매 학기 수강료 50% 감면 / 전형료(7만원) 면제 대학원 재학생 ...",
